internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
125351235,HQ085121F0003,RTN,170629843.39,106573150.69,IB SUSTAINING ENGINEERING - THREAT UPGRADE TECHNICAL REFRESH (TUTR) TASK ORDER,DELIVERY ORDER,"['N', 'Q']",-379583.28,0.0,,,Department of Defense,Missile Defense Agency,2020-11-21,2024-09-30,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_HQ085121F0003_9700_HQ085121D0001_9700
108827365,89303020FCF000016,GD,26753182.25,23365615.35,"THE CONTRACTOR SHALL PROVIDE MANAGEMENT AND SUBJECT MATTER EXPERTISE TO SUPPORT THE OPERATION OF THE CBS O&M SYSTEMS, REVIEW TECHNICAL EMERGING BUSINESS AND INFRASTRUCTURE CHANGES/REQUIREMENTS RELATED TO DOE ENTERPRISE ARCHITECTURE OR OTHER IMPRO",BPA CALL,['Q'],,,,,Department of Energy,Department of Energy,2020-08-19,2026-01-21,455555be-773d-eab1-1e6b-7b94400b757e-C,,930,department-of-energy,CONT_AWD_89303020FCF000016_8900_89303020ACF000009_8900
116217030,N0001920F0340,LMT,35180287.98,,DMAD PHASE I INTEGRATION,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2020-09-11,2023-09-11,5ad7895c-192b-21cd-8baf-92c6dce0b593-C,,1173,department-of-defense,CONT_AWD_N0001920F0340_9700_N0001919G0029_9700
100885793,FA857620C0001,HON,93832646.79,5323374.74,"EMBEDDED GLOBAL POSITIONING SYSTEM/INERTIAL NAVIGATION SYSTEM (EGI) - MODERNIZED (EGI-M) ENGINEERING, MANUFACTURING AND DEVELOPMENT (EMD) PHASE",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Air Force,2020-04-21,2025-04-20,e21a16e9-3b0d-87a1-11ef-cd3ed20ae500-C,,1173,department-of-defense,CONT_AWD_FA857620C0001_9700_-NONE-_-NONE-
97612702,W58RGZ20F0242,BA,45660826.75,,AH-64E APACHE AIRFRAME POST PRODUCTION SUPPORT SERVICES (PPSS) FOR SAUDI ARABIA MINISTRY OF NATIONAL GUARD (MNG) FLEET.,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2020-02-26,2033-12-31,34db6aa4-6de2-9e0f-6ccb-8ba1fc9e4ba9-C,,1173,department-of-defense,CONT_AWD_W58RGZ20F0242_9700_W58RGZ20D0005_9700
107078660,75N92020C00013,QDEL,92645361.5,89979711.5,"THE NATIONAL INSTITUTE OF HEALTH (NIH) LAUNCHED THE RAPID ACCELERATION OF DIAGNOSTICS (RADS) INITIATIVE TO SPEED INNOVATION IN THE DEVELOPMENT, COMMERCIALIZATION, AND IMPLEMENTATION OF TECHNOLOGIES TO SIGNIFICANTLY INCREASE THE U.S. TESTING CAPACIT",DEFINITIVE CONTRACT,"['P', 'Q', 'U', 'V']",90615560.0,87949910.0,,,Department of Health and Human Services,National Institutes of Health,2020-07-30,2024-12-31,076ba422-7a43-8988-5150-615651b1c5c2-C,,806,department-of-health-and-human-services,CONT_AWD_75N92020C00013_7529_-NONE-_-NONE-
111538781,W56KGY20F0067,LDOS,323824745.17,7572705.94,THIS TASK ORDER IS CREATED FOR OPERATION AND SUSTAINMENT OF THE STAMP FOLLOW-ON REQUIREMENT.,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2020-07-31,2025-07-14,876f1621-8b69-d47c-7fa6-933c63b9da44-C,,1173,department-of-defense,CONT_AWD_W56KGY20F0067_9700_W15P7T19D0174_9700
116419368,FA807520F0074,MANT,38679353.91,,OPERATION TEST PROGRAM SET DEVELOPMENT FOR NAVAL SURFACE WARFARE CENTER CRANE,DELIVERY ORDER,"['N', 'Q']",467959.38,0.0,,,Department of Defense,Department of the Air Force,2020-09-21,2025-09-22,7ae71094-9045-9fe2-c434-2440f003e5ef-C,,1173,department-of-defense,CONT_AWD_FA807520F0074_9700_FA807518D0011_9700
108481787,N0003920F0291,VSAT,58422130.0,,MIDS JTRS TERMINAL,DELIVERY ORDER,"['N', 'Q']",1028440.0,0.0,,,Department of Defense,Department of the Navy,2020-05-19,2022-10-31,3e01e0d6-80fd-1df8-fd7c-08efc2828a82-C,,1173,department-of-defense,CONT_AWD_N0003920F0291_9700_N0003920D0058_9700
110808242,N0002420C6249,LHX,226509039.65,,"DESIGN, DEVELOPMENT, TESTING, SYSTEM SUPPORT, AND PRODUCTION OF SUBMARINE PHOTONICS MASTS",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2020-07-02,2028-08-30,d0f77f0a-af7b-5085-54ee-17fc15056ca2-C,,1173,department-of-defense,CONT_AWD_N0002420C6249_9700_-NONE-_-NONE-
115656505,HR001120C0146,RTN,31410991.0,27330.99,SECURE ADVANCED FRAMEWORK FOR SIMULATION AND MODELING (SAFE-SIM) PROGRAM.,DEFINITIVE CONTRACT,"['N', 'Q']",5222669.01,27330.99,,,Department of Defense,Defense Advanced Research Projects Agency,2020-08-25,2023-05-03,daaa0b56-dd2e-9bbf-1efa-a8b8240c3162-C,,1173,department-of-defense,CONT_AWD_HR001120C0146_9700_-NONE-_-NONE-
110193966,FA850520C0001,RTN,205398810.0,4092641.46,RADAR MODERNIZATION PROGRAM (RMP),DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Air Force,2020-06-12,2024-12-31,b6b091bb-570b-bf26-3e7a-b4a1a7c2d61a-C,,1173,department-of-defense,CONT_AWD_FA850520C0001_9700_-NONE-_-NONE-
97080331,W58RGZ20F0265,TXT,37204259.25,,"THIS TASK ORDER AWARDS THE ONE SYSTEM REMOTE VIDEO TERMINAL (OSRVT) FY20 CONTRACTOR LOGISTICS SUPPORT (CLS) FOR THE ARMY BASE, OCO, IA AND AUSTRALIA EFFORT.",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2020-02-08,2021-06-06,fcd5772b-feb1-830f-fce9-45126a639593-C,,1173,department-of-defense,CONT_AWD_W58RGZ20F0265_9700_W58RGZ17D0006_9700
110718931,FA254420F0002,MSI,30837905.52,,LAND MOBILE RADIO (LMR) OPERATIONS AND MAINTENANCE SUPPORT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-07-01,2023-06-30,0ec2982e-1af5-7c07-1267-43ca6833f333-C,,1173,department-of-defense,CONT_AWD_FA254420F0002_9700_70B04C19D00000035_7014
123828795,W911QY21C0016,LLY,1373930000.0,,MONOCLONAL ANTIBODY LY-COV555,DEFINITIVE CONTRACT,,,,,,Department of Defense,Department of the Army,2020-10-27,2021-06-30,b620c99d-9b16-86c8-fa2d-2c14d6e69ce9-C,,1173,department-of-defense,CONT_AWD_W911QY21C0016_9700_-NONE-_-NONE-
111724344,N6426720F3001,HII,601377048.47,268810443.11,AWARD OF NITE TASK ORDER,DELIVERY ORDER,"['N', 'Q']",9523284.43,0.0,,,Department of Defense,Department of the Navy,2020-08-12,2025-08-11,af71a671-8628-cf92-9d09-39fda820ddac-C,,1173,department-of-defense,CONT_AWD_N6426720F3001_9700_N0017819D7088_9700
107078661,75N92020C00014,MBV,34726764.0,24860014.0,"EASY TO USE, LOW-COST MOLECULAR-BASED SARS-COV-2 TEST, HIGHLY SCALABLE  RAPID ACCELERATION OF DIAGNOSTICS (RADX) PROGRAM: TECH PROJECT #2244 MESA BIOTECH, INC.",DEFINITIVE CONTRACT,"['P', 'Q']",15343764.0,15168514.0,,,Department of Health and Human Services,National Institutes of Health,2020-07-30,2024-05-04,9b42086c-6f40-7397-9efc-b5225fadd65e-C,,806,department-of-health-and-human-services,CONT_AWD_75N92020C00014_7529_-NONE-_-NONE-
109334355,75D30120F09621,GD,35425642.37,31619341.61,VAERS SARS-COV-2,DELIVERY ORDER,"['N', 'Q', 'U']",35241043.370000005,31599911.979999997,,,Department of Health and Human Services,Centers for Disease Control and Prevention,2020-08-27,2022-08-26,455555be-773d-eab1-1e6b-7b94400b757e-C,,806,department-of-health-and-human-services,CONT_AWD_75D30120F09621_7523_47QTCK18D0003_4732
94545002,36C10B20N10020015,SAIC,165600851.85,65377490.0,IGF:OT:IGF  TRANSFORMATION TWENTY-ONE TOTAL TECHNOLOGY NEXT GENERATION (T4NG) TASK ORDER FOR ENTERPRISE SERVICES INTEGRATED PLATFORM MAINTENANCE AND DEVELOPMENT,DELIVERY ORDER,"['N', 'Q', 'V']",4839802.16,14556559.540000001,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-01-22,2025-01-14,20af0683-f17d-1f8f-38ee-2f11bd124559-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B20N10020015_3600_VA11816D1002_3600
107024294,FA862620F0027,GE,47900977.36,,F110 BULGARIA ENGINE COVID-19 DIB,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2020-04-28,2024-08-10,61dfb4da-ba2f-398f-13e9-5792607bf051-C,,1173,department-of-defense,CONT_AWD_FA862620F0027_9700_FA862618D0029_9700
116167155,2032H521F00077,ACN,124831270.66,106748433.83,CADE 2 ITPE DEVELOPMENT,DELIVERY ORDER,['Q'],,,,,Department of the Treasury,Internal Revenue Service,2020-12-22,2024-12-21,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,456,department-of-the-treasury,CONT_AWD_2032H521F00077_2050_47QTCK18D0036_4732
108850427,FA863820F0042,NOC,154828577.72,201135.0,LARGE AIRCRAFT INFRARED COUNTERMEASURES ACQUISITION SUSTAINMENT ENGINEERING REQUIREMENTS CROSS FUNCTIONAL,DELIVERY ORDER,"['N', 'Q']",246675.0,0.0,,,Department of Defense,Department of the Air Force,2020-05-22,2026-04-30,75dec7b1-56eb-4770-da4b-ac736121ab61-C,,1173,department-of-defense,CONT_AWD_FA863820F0042_9700_FA863819D0001_9700
116779272,FA852621F0021,BA,296595256.47,,C-17 SUSTAINMENT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-10-01,2024-09-30,2bf5d203-604f-4c6c-7c7b-4ad81a350613-C,,1173.0,department-of-defense,CONT_AWD_FA852621F0021_9700_FA852612D0001_9700
116011495,60RRBH21F0040,IBM,30451885.04,20364631.95,ZCLOUD PHASE I MOTS AND TRANSITION DISCOVERY SERVICES,DELIVERY ORDER,"['Q', 'V']",7766850.68,12056261.82,,,Railroad Retirement Board,Railroad Retirement Board,2020-12-01,2025-07-31,6ffc4386-853e-ef89-67e8-22c28ddcf15c-C,,693,railroad-retirement-board,CONT_AWD_60RRBH21F0040_6000_47QTCK18D0014_4732
111658277,N0002420C4468,BAE,208583186.44,108449308.63,USS CARNEY (DDG 64)&USS WINSTON CHURCHILL (DDG 81) AVAILABILITIES,DEFINITIVE CONTRACT,"['N', 'Q']",70049846.56,0.0,,,Department of Defense,Department of the Navy,2020-07-29,2023-02-28,4d9f950b-ae2d-3cd1-b236-f839d288330e-C,,1173,department-of-defense,CONT_AWD_N0002420C4468_9700_-NONE-_-NONE-
116649416,FA880820C0047,BA,331928046.12,,EVOLVED STRATEGIC SATELLITE COMMUNICATION PROTOTYPE,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Air Force,2020-10-01,2024-12-15,df8638e3-b642-fae8-6730-21c1ec716038-C,,1173,department-of-defense,CONT_AWD_FA880820C0047_9700_-NONE-_-NONE-
108841890,W31P4Q20F0006,RTN,47217467.17,,NATIONAL ADVANCED SURFACE TO AIR MISSILE SYSTEM,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2020-05-21,2024-09-18,b20b122a-596c-14ad-0033-6e5bc41f4768-C,,1173,department-of-defense,CONT_AWD_W31P4Q20F0006_9700_W31P4Q20D0008_9700
116574610,FA807520F0092,HII,25699327.52,885149.45,ELECTROMAGNETIC SPECTRUM TECHNOLOGY ANALYSIS FOR SPECTRUM SUPPORTABILITY AND BROADBAND SUPPORT HEADQUARTERS DEPARTMENT OF THE ARMY (HQDA) CHIEF INFORMATION OFFICER (CIO/G6) ARMY SPECTRUM MANAGEMENT OFFICE (ASMO),DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-09-25,2025-09-27,09209b6d-af2a-79f6-ec11-b314812e454b-C,,1173,department-of-defense,CONT_AWD_FA807520F0092_9700_FA807518D0002_9700
116510769,SPRRA120F0289,PH,29360832.0,,"MANIFOLD HYDRAULICS, NSN: 4730-01-326-1804, P/N: 7-211810013-7",DELIVERY ORDER,,,,,,Department of Defense,Defense Logistics Agency,2020-09-23,2025-10-31,137b38c4-bf6f-f07e-ff51-388f7c2748b9-C,,1173,department-of-defense,CONT_AWD_SPRRA120F0289_9700_SPRRA120D0076_9700
110640683,47QFCA20F0044,PSN,612914035.92,-64804.42,"THE PURPOSE OF THIS ACTION IS TO EXECUTE AN ADMINISTRATIVE CONTINUANCE OF THE TASK ORDER, AND TRANSFERS THE ADMINISTRATION FROM REGION 1 TO FEDSIM.",DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2020-09-22,2025-03-27,cb0d434a-9ad7-93b5-09dc-6067d8c45d71-C,,614,general-services-administration,CONT_AWD_47QFCA20F0044_4732_47QTCK18D0052_4732
116628967,SPRPA120F0016,TXT,39318404.32,,8507686700!PBL SERVICE BELL,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2020-09-29,2021-09-28,9f062daf-f500-7d41-53d7-5248be76b69f-C,,1173,department-of-defense,CONT_AWD_SPRPA120F0016_9700_SPRPA120D9401_9700
109403440,HC108420F0189,CSCO,121900000.0,,CISCO SMART NET TOTAL CARE (SMART NET),DELIVERY ORDER,,,,,,Department of Defense,Defense Information Systems Agency,2020-06-21,2021-06-20,f1e4ed58-f006-1f6f-b3ba-64a95aab33ca-C,,1173,department-of-defense,CONT_AWD_HC108420F0189_9700_HC108419D0004_9700
116309475,36C10B21N0039EHRM,ORCL,129663789.76,,EHRM TO 39 WAVE F DEPLOYMENT,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-12-16,2023-10-17,9232b26d-789d-bdd2-5a6d-28714f1dfa2c-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B21N0039EHRM_3600_36C10B18D5000_3600
125282778,FA865621F1005,RTN,40790970.0,,GRIFFIN MISSLES PURCHASE CY20,DELIVERY ORDER,,,,,,Department of Defense,Department of the Air Force,2020-05-20,2023-02-28,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_FA865621F1005_9700_FA865617D0005_9700
111777740,HC102820F0956,VSAT,40585120.0,,BFT2 GROUND VEHICULAR TRANSCEIVERS - T3,BPA CALL,,,,,,Department of Defense,Defense Information Systems Agency,2020-08-17,2021-04-14,3e01e0d6-80fd-1df8-fd7c-08efc2828a82-C,,1173,department-of-defense,CONT_AWD_HC102820F0956_9700_HC102820A0007_9700
96002673,2032H520F00116,MMS,36933984.53,36932078.05,IT FINANCIAL MANAGEMENT APPLICATIONS SUPPORT (ITFMAS),DELIVERY ORDER,"['N', 'O', 'Q', 'V']",7168512.6899999995,7168512.6899999995,,,Department of the Treasury,Internal Revenue Service,2020-03-23,2023-09-22,f87b435f-0b05-95c9-7c0e-e60df7cdff50-C,,456,department-of-the-treasury,CONT_AWD_2032H520F00116_2050_47QTCK18D0044_4732
107062910,FA810820F0013,VSEC,25367309.85,1389734.4,"LINE, CORROSION CONTROL, TOOL ROOM AND AIRCRAFT O-LEVEL MAINTENANCE SUPPORT FOR VP-30 JACKSONVILLE, FL",DELIVERY ORDER,"['N', 'Q']",3515336.0,1389734.4,,,Department of Defense,Department of the Air Force,2020-05-01,2023-07-31,d72dd77c-3256-b596-907a-06ce910060d3-C,,1173,department-of-defense,CONT_AWD_FA810820F0013_9700_FA810817D0017_9700
125371865,N0001921F0179,BA,89558102.54,,F/A-18E/F SLM AT SAT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-12-01,2024-10-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N0001921F0179_9700_N0001918D0001_9700
116595860,N0042120F0972,BA,34024079.77,41.43,TASK ORDER AND INCREMENTAL FUNDING,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-09-30,2024-09-27,2e141abe-fe8f-7ddc-e6a3-8bb2165836be-C,,1173,department-of-defense,CONT_AWD_N0042120F0972_9700_N0042120D0117_9700
110773246,47QFEA20F0016,HII,158087387.72,-100687.18,DON SYSTEMS DESIGN ENGINEERING INSTALLATION OPERATIONS AND MAINTENANCE FOR  CUS,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2020-09-17,2025-09-16,af71a671-8628-cf92-9d09-39fda820ddac-C,,614,general-services-administration,CONT_AWD_47QFEA20F0016_4732_GS00Q14OADU310_4732
107089945,140A1620F0013,VZ,32961615.57,23600725.13,EDUCATION NATIVE AMERICAN NETWORK TRANSPORT SERVICES FOR BUREAU OF INDIAN AFFAIRS AND BUREAU OF INDIAN EDUCATION,DELIVERY ORDER,"['Q', 'U']",1160006.5,1160006.5,,,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,2020-08-01,2025-06-30,0341544e-23d8-fe98-3d76-1cdbc8b37e2f-C,,209,department-of-the-interior,CONT_AWD_140A1620F0013_1450_GS00Q17NSD3009_4732
97045142,W909MY20F0001,GD,258777572.07,149167.16,INTEGRATED BASE DEFENSE SUSTAINMENT SUPPORT (IBD-SS) SERVICES.,DELIVERY ORDER,"['N', 'Q']",96488090.33,0.0,,,Department of Defense,Department of the Army,2020-02-05,2025-02-04,50162e7a-8377-ad16-0adb-d57782b7773b-C,,1173,department-of-defense,CONT_AWD_W909MY20F0001_9700_W15P7T17D0148_9700
110189237,W81XWH20F0253,INB,25655995.03,,COVID-19-FDA EUA ANTIGEN DETECTION- FDA FAST TRACK SEROLOGY ASSAY OPTIMIZATION,DELIVERY ORDER,"['N', 'Q']",7435612.5,0.0,,,Department of Defense,Department of the Army,2020-06-15,2025-05-31,f097abb3-365b-1105-cf5f-da85162c6d40-C,,1173,department-of-defense,CONT_AWD_W81XWH20F0253_9700_W81XWH16D0009_9700
94899496,1305M420FNWWA0037,GD,133304227.0,,TASK ORDER 0001 FOR WCOSS PHASE 1. BBA FUNDED,DELIVERY ORDER,"['C', 'E', 'Q']",,,,,Department of Commerce,National Oceanic and Atmospheric Administration,2020-02-14,2025-02-13,455555be-773d-eab1-1e6b-7b94400b757e-C,,183,department-of-commerce,CONT_AWD_1305M420FNWWA0037_1330_1305M420DNWWX0076_1330
97244584,HC102820F6180,GD,27936483.17,,SOFTWARE DEFINED NETWORK,DELIVERY ORDER,,,,,,Department of Defense,Defense Information Systems Agency,2020-02-10,2022-03-31,1b23e97c-d19e-eb84-942e-5941369c9141-C,,1173,department-of-defense,CONT_AWD_HC102820F6180_9700_HC102818D0010_9700
96676406,W58RGZ20F0231,NOC,118299471.0,,5 YEAR IDIQ CONTRACT FOR COMMON INFRARED COUNTERMEASURE (CIRCM) HARDWARE AND SERVICES,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2020-01-23,2022-05-31,75dec7b1-56eb-4770-da4b-ac736121ab61-C,,1173,department-of-defense,CONT_AWD_W58RGZ20F0231_9700_W58RGZ19D0110_9700
115911652,89303021FIM000064,ACN,60222573.57,42341835.44,"TASK ORDER 27:  STRATEGIC, TECHNICAL, ADVISORY, AND OTHER SUPPORT SERVICES IN SUPPORT OF MULTIPLE OCIO STAFF AND PROGRAM OFFICE CUSTOMERS.",BPA CALL,"['Q', 'Z']",,,4065014.4,2262145.48,Department of Energy,Department of Energy,2020-11-28,2024-11-27,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,930,department-of-energy,CONT_AWD_89303021FIM000064_8900_89303019AIM000005_8900
98521347,W58RGZ20F0352,GE,30400773.0,,T700 REQUIREMENT: THE PURPOSE OF THIS DELIVERY ORDER W58RGZ-20- F-0352 IS TO PROCURE 39 701D ENGINES IN SUPPORT OF ARMY PROGRAM FOR CY 2021 DELIVERIES,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2020-04-08,2021-12-31,66092799-9c72-fde6-e008-9d381191aed2-C,,1173,department-of-defense,CONT_AWD_W58RGZ20F0352_9700_W58RGZ15D0048_9700
127925333,FA863421C2702,BA,843901630.04,,F-15 EAGLE PASSIVE/ACTIVE WARNING & SURVIVABILITY SYSTEM (EPAWSS) LOW RATE ININITIAL PRODUCTION (LRIP),DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Defense Contract Management Agency,2020-12-16,2026-12-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_FA863421C2702_9700_-NONE-_-NONE-
108434010,HQ086220F0004,RTN,86607646.01,44569946.55,"TEST CONTRACT PROVIDES THE SERVICES REQUIRED TO MEET THE AGENCY'S NEEDS FOR TESTING OF AN/TPY-2, SBX, UEWR, AND CD RADARS",DELIVERY ORDER,"['N', 'Q']",-5509673.41,10237357.41,,,Department of Defense,Missile Defense Agency,2020-05-15,2023-11-30,f321e226-c4b2-f29f-443b-86843ff28e53-C,,1173,department-of-defense,CONT_AWD_HQ086220F0004_9700_HQ014718D0003_9700
110175395,47QFWA20C0012,ABSS,115474386.34,89131225.67,59MDW SCIENCE TECHNOLOGY START BIOMEDICAL R&D SERVICES,DEFINITIVE CONTRACT,['Q'],,,,,General Services Administration,Federal Acquisition Service,2020-09-08,2025-09-25,b01aaf45-c3bd-bb0c-eec7-27dd39be481b-C,,614,general-services-administration,CONT_AWD_47QFWA20C0012_4732_-NONE-_-NONE-
115633326,W911QX20C0040,LHX,26841240.17,,PROJECT MAVEN ENABLING SERVICES (BAA),DEFINITIVE CONTRACT,['N'],4763547.12,0.0,,,Department of Defense,Department of the Army,2020-08-24,2023-09-30,647d96fd-27e2-ab1b-5dac-8de08e6cea26-C,,1173,department-of-defense,CONT_AWD_W911QX20C0040_9700_-NONE-_-NONE-
100892833,693JJ320F000247,SAIC,31048967.26,30977816.81,NEW AWARD - ESTABLISH AND FUND A NEW TO FOR EITSS INFRASTRUCTURE,DELIVERY ORDER,['Q'],,,,,Department of Transportation,Federal Highway Administration,2020-07-17,2021-09-24,900dcfe5-fb04-162f-2149-75b51d42021a-C,,731,department-of-transportation,CONT_AWD_693JJ320F000247_6925_693JK420D500002_6901
110921864,HQ085320F0007,LMT,41635843.0,10092727.0,THAAD MISSILE SUPPORT SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Missile Defense Agency,2020-07-01,2023-12-29,779b3e3e-364f-7cbc-28a4-a2b4484b86f4-C,,1173,department-of-defense,CONT_AWD_HQ085320F0007_9700_HQ085320D0001_9700
110673224,W912HY20C0021,NYSE:ORN,28235379.28,10238580.5,DREDGING PORT MANSFIELD CHANNEL,DEFINITIVE CONTRACT,"['C', 'E', 'Q']",,,,,Department of Defense,Department of the Army,2020-06-25,2022-07-31,a5045e36-f83d-23c6-8aa6-5b43c807de27-C,,1173.0,department-of-defense,CONT_AWD_W912HY20C0021_9700_-NONE-_-NONE-
110849084,2032H521C00004,BLOOMBERG,28082580.61,24921218.37,"BNA LARGE CASE AUDIT ENGINE THAT PROVIDES CORPORATE TAX ANALYZER SOFTWARE, INCOME TAX PLANNER SOFTWARE AND SUPPORT SERVICES MAINTENANCE.",DEFINITIVE CONTRACT,"['O', 'Q']",1575437.0,1575437.0,,,Department of the Treasury,Internal Revenue Service,2020-10-01,2026-09-29,bdd9b51c-085d-638d-bc64-471d46bba1a4-C,,456,department-of-the-treasury,CONT_AWD_2032H521C00004_2050_-NONE-_-NONE-
110963750,36C10G21F0006,UNH,28253612.6,,COMMUNITY CARE NETWORK- REGION 1- EXERCISE OPTION YEAR 2,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-10-01,2021-09-30,41694631-0b0f-72ed-221b-29193c88f0d2-C,,561.0,department-of-veterans-affairs,CONT_AWD_36C10G21F0006_3600_36C79119D0004_3600
128987148,N6945021C0004,BLHI,55744859.69,4445764.04,RPA OPERATIONS FACILITY,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2020-12-30,2023-12-20,f9896eaa-17af-6d01-f48f-cda50097f023-C,,1173,department-of-defense,CONT_AWD_N6945021C0004_9700_-NONE-_-NONE-
110214594,89243120FSC000008,ACN,41629215.43,31139517.64,"TECHNICAL, PROFESSIONAL, INFORMATION MANAGEMENT AND TECHNOLOGY SUPPORT AND ASSISTANCE TO THE OFFICE OF SCIENCE",BPA CALL,['Q'],,,,,Department of Energy,Department of Energy,2020-10-10,2025-10-09,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,930,department-of-energy,CONT_AWD_89243120FSC000008_8900_89303019AIM000005_8900
98002955,N0002420C5601,LMT,94499708.34,3202966.48,COMBAT SYSTEM DEVELOPMENT&INTEGRATION,DEFINITIVE CONTRACT,"['N', 'Q']",3676117.35,1690510.42,,,Department of Defense,Department of the Navy,2020-03-18,2027-03-17,d7df489c-5a15-3e1b-e7fa-0e93eb94a166-C,,1173,department-of-defense,CONT_AWD_N0002420C5601_9700_-NONE-_-NONE-
110318948,75A50120C00175,BAX,29926776.6,29452935.68,BAXTER TRANCHE 2,DEFINITIVE CONTRACT,['N'],29926776.6,29452935.68,,,Department of Health and Human Services,Office of Assistant Secretary for Preparedness and Response,2020-09-17,2020-11-30,d210a162-3405-47ee-3252-a38b8c00f8a6-C,,806,department-of-health-and-human-services,CONT_AWD_75A50120C00175_7505_-NONE-_-NONE-
116775959,HT001521C0002,MMM,26122139.0,,3M SOFTWARE MAINTENANCE SUPPORT,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Defense Health Agency,2020-10-01,2023-09-30,b0c565ea-9f7c-3496-3550-1a39cb057302-C,,1173,department-of-defense,CONT_AWD_HT001521C0002_9700_-NONE-_-NONE-
116038477,FA807520F0081,KBR,33052458.31,1490770.31,"DEVICES, COMPONENTS, AND SUBSYSTEM TRADE STUDIES AND ANALYSES",DELIVERY ORDER,"['N', 'Q']",232738.0,0.0,,,Department of Defense,Department of the Air Force,2020-09-03,2025-09-07,c1555398-ca16-7024-230c-c902d4f1a351-C,,1173,department-of-defense,CONT_AWD_FA807520F0081_9700_FA807518D0015_9700
116549849,SPRDL120C0188,RTN,32248578.46,,"CAMERA, TELEVISION NSN: 5820-01-469-7889 P/N: 3225863-1 QTY: 79, 100% OPTION EXERCISED AT THE TIME OF AWARD SENSOR ASSEMBLY UNIT NSN: 5865-01-535-3046 P/N: 13007314 QTY: 40, 100% OPTION EXERCISED AT THE TIME OF AWARD",DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Defense Logistics Agency,2020-09-24,2024-02-28,f5a16ae3-dea9-9665-e3ae-4580e21e57fc-C,,1173,department-of-defense,CONT_AWD_SPRDL120C0188_9700_-NONE-_-NONE-
125121088,HTC71121FD023,RTX,29506577.32,2875391.47,ANALYSIS OF MOBILITY PLATFORM (AMP) FY21 TRANSPORTATION FEASIBILITY ASSESSMENT (TFA) TASK ORDER 12,DELIVERY ORDER,['Q'],,,,,Department of Defense,USTRANSCOM,2020-11-09,2024-09-30,827c3318-8db6-971f-be93-aa9ec4468d03-C,,1173,department-of-defense,CONT_AWD_HTC71121FD023_9700_HTC71118DD001_9700
